fips,year,size
33015,pop2008,298330
33017,pop2008,122938
33019,pop2008,42813
34001,pop2008,270609
34003,pop2008,889915
34005,pop2008,445492
34007,pop2008,517739
34009,pop2008,96470
34011,pop2008,156784
34013,pop2008,767075
34015,pop2008,288168
34017,pop2008,592111
34019,pop2008,129806
34021,pop2008,364571
34023,pop2008,785324
34025,pop2008,641864
34027,pop2008,486946
34029,pop2008,569662
34031,pop2008,488364
34033,pop2008,66194
34035,pop2008,323160
34037,pop2008,151431
34039,pop2008,521816
34041,pop2008,109897
35001,pop2008,635444
35003,pop2008,3431
35005,pop2008,62998
35006,pop2008,27200
35007,pop2008,12929
35009,pop2008,43806
35011,pop2008,1861
35013,pop2008,201428
35015,pop2008,51774
35017,pop2008,29993
35019,pop2008,4321
35021,pop2008,668
35023,pop2008,5043
35025,pop2008,59129
35027,pop2008,20925
35028,pop2008,18240
35029,pop2008,27095
35031,pop2008,70423
35033,pop2008,4998
35035,pop2008,63329
35037,pop2008,8965
35039,pop2008,40609
35041,pop2008,18749
35043,pop2008,122465
35045,pop2008,122407
35047,pop2008,28394
35049,pop2008,145362
35051,pop2008,12703
35053,pop2008,18151
35055,pop2008,31508
35057,pop2008,16327
35059,pop2008,3742
35061,pop2008,72346
36001,pop2008,297537
36003,pop2008,49370
36005,pop2008,1389315
36007,pop2008,194635
36009,pop2008,79835
36011,pop2008,79755
36013,pop2008,133595
36015,pop2008,87902
36017,pop2008,50937
36019,pop2008,81699
36021,pop2008,61961
36023,pop2008,48131
36025,pop2008,45938
36027,pop2008,292500
36029,pop2008,909858
36031,pop2008,37740
36033,pop2008,50440
36035,pop2008,55122
36037,pop2008,57950
36039,pop2008,49106
36041,pop2008,4959
36043,pop2008,62293
36045,pop2008,117157
36047,pop2008,2549941
36049,pop2008,26030
36051,pop2008,63067
36053,pop2008,70092
36055,pop2008,731543
36057,pop2008,48623
36059,pop2008,1353151
36061,pop2008,1631599
36063,pop2008,214197
36065,pop2008,230540
36067,pop2008,453373
36069,pop2008,104782
36071,pop2008,379520
36073,pop2008,42246
36075,pop2008,121551
36077,pop2008,61811
36079,pop2008,99090
36081,pop2008,2288574
36083,pop2008,155751
36085,pop2008,487365
36087,pop2008,298747
36089,pop2008,109553
36091,pop2008,217958
36093,pop2008,151252
36095,pop2008,31803
36097,pop2008,18868
36099,pop2008,34060
36101,pop2008,96452
36103,pop2008,1513435
36105,pop2008,75969
36107,pop2008,50235
36109,pop2008,101027
36111,pop2008,181722
36113,pop2008,65926
36115,pop2008,62727
36117,pop2008,91517
36119,pop2008,949835
36121,pop2008,41549
36123,pop2008,24573
37001,pop2008,147910
37003,pop2008,36586
37005,pop2008,11025
37007,pop2008,25189
37009,pop2008,25691
37011,pop2008,17915
37013,pop2008,46343
37015,pop2008,19466
37017,pop2008,32411
37019,pop2008,104122
37021,pop2008,229373
37023,pop2008,89282
37025,pop2008,168559
37027,pop2008,79862
37029,pop2008,9632
37031,pop2008,63547
37033,pop2008,23189
37035,pop2008,157507
37037,pop2008,63373
37039,pop2008,26561
37041,pop2008,14688
37043,pop2008,10301
37045,pop2008,99034
37047,pop2008,54293
37049,pop2008,97401
37051,pop2008,310686
37053,pop2008,24160
37055,pop2008,34052
37057,pop2008,157991
37059,pop2008,41082
37061,pop2008,53025
37063,pop2008,263048
37065,pop2008,52399
37067,pop2008,355140
37069,pop2008,59029
37071,pop2008,206833
37073,pop2008,11746
37075,pop2008,7980
37077,pop2008,57087
37079,pop2008,20654
37081,pop2008,474108
37083,pop2008,55094
37085,pop2008,112025
37087,pop2008,56875
37089,pop2008,102383
37091,pop2008,23357
37093,pop2008,43648
37095,pop2008,5260
37097,pop2008,155613
37099,pop2008,36789
37101,pop2008,163311
37103,pop2008,9960
37105,pop2008,59135
37107,pop2008,56674
37109,pop2008,74742
37111,pop2008,43912
37113,pop2008,33102
37115,pop2008,20370
37117,pop2008,23487
37119,pop2008,892456
37121,pop2008,15691
37123,pop2008,27707
37125,pop2008,86031
37127,pop2008,94125
37129,pop2008,192698
37131,pop2008,20459
37133,pop2008,169233
37135,pop2008,126985
37137,pop2008,12430
37139,pop2008,41442
37141,pop2008,51234
37143,pop2008,12772
37145,pop2008,37501
37147,pop2008,155935
37149,pop2008,19232
37151,pop2008,140963
37153,pop2008,46028
37155,pop2008,128696
37157,pop2008,92114
37159,pop2008,139739
37161,pop2008,63436
37163,pop2008,63437
37165,pop2008,36480
37167,pop2008,59685
37169,pop2008,46140
37171,pop2008,72388
37173,pop2008,13377
37175,pop2008,30155
37177,pop2008,4104
37179,pop2008,193400
37181,pop2008,42990
37183,pop2008,868068
37185,pop2008,19530
37187,pop2008,12959
37189,pop2008,45421
37191,pop2008,113419
37193,pop2008,66725
37195,pop2008,77692
37197,pop2008,37701
37199,pop2008,18539
38001,pop2008,2270
38003,pop2008,10753
38005,pop2008,6864
38007,pop2008,798
38009,pop2008,6319
38011,pop2008,3038
38013,pop2008,1796
38015,pop2008,78445
38017,pop2008,140216
38019,pop2008,3767
38021,pop2008,5262
38023,pop2008,1998
38025,pop2008,3315
38027,pop2008,2375
38029,pop2008,3445
38031,pop2008,3376
38033,pop2008,1638
38035,pop2008,66703
38037,pop2008,2381
38039,pop2008,2340
38041,pop2008,2342
38043,pop2008,2265
38045,pop2008,3972
38047,pop2008,1925
38049,pop2008,5193
38051,pop2008,2647
38053,pop2008,5610
38055,pop2008,8363
38057,pop2008,7866
38059,pop2008,26184
38061,pop2008,6569
38063,pop2008,3171
38065,pop2008,1668
38067,pop2008,7455
38069,pop2008,4072
38071,pop2008,11288
38073,pop2008,5659
38075,pop2008,2207
38077,pop2008,16356
38079,pop2008,13706
38081,pop2008,4009
38083,pop2008,1247
38085,pop2008,4134
38087,pop2008,667
38089,pop2008,22517
38091,pop2008,1805
38093,pop2008,20340
38095,pop2008,2223
38097,pop2008,7912
38099,pop2008,10899
38101,pop2008,56104
38103,pop2008,4150
38105,pop2008,19797
39001,pop2008,28183
39003,pop2008,104826
39005,pop2008,54982
39007,pop2008,100973
39009,pop2008,63199
39011,pop2008,46748
39013,pop2008,68063
39015,pop2008,43909
39017,pop2008,360775
39019,pop2008,28677
39021,pop2008,39718
39023,pop2008,139818
39025,pop2008,195417
39027,pop2008,43152
39029,pop2008,108106
39031,pop2008,35917
39033,pop2008,43738
39035,pop2008,1282880
39037,pop2008,51988
39039,pop2008,38524
39041,pop2008,164913
39043,pop2008,77339
39045,pop2008,142299
39047,pop2008,28198
39049,pop2008,1135643
39051,pop2008,42429
39053,pop2008,30889
39055,pop2008,98817
39057,pop2008,159356
39059,pop2008,40182
39061,pop2008,853508
39063,pop2008,74367
39065,pop2008,31804
39067,pop2008,15365
39069,pop2008,28824
39071,pop2008,42402
39073,pop2008,28968
39075,pop2008,41475
39077,pop2008,60067
39079,pop2008,33384
39081,pop2008,68242
39083,pop2008,59373
39085,pop2008,235854
39087,pop2008,62692
39089,pop2008,157617
39091,pop2008,46537
39093,pop2008,304639
39095,pop2008,464938
39097,pop2008,41856
39099,pop2008,238609
39101,pop2008,65629
39103,pop2008,171861
39105,pop2008,22730
39107,pop2008,40760
39109,pop2008,101128
39111,pop2008,14208
39113,pop2008,534901
39115,pop2008,14358
39117,pop2008,34576
39119,pop2008,84986
39121,pop2008,14264
39123,pop2008,40989
39125,pop2008,19069
39127,pop2008,35443
39129,pop2008,54579
39131,pop2008,27909
39133,pop2008,156639
39135,pop2008,41651
39137,pop2008,34450
39139,pop2008,125081
39141,pop2008,76129
39143,pop2008,60265
39145,pop2008,76453
39147,pop2008,56564
39149,pop2008,48853
39151,pop2008,380105
39153,pop2008,543315
39155,pop2008,211156
39157,pop2008,91261
39159,pop2008,48339
39161,pop2008,28735
39163,pop2008,13219
39165,pop2008,207425
39167,pop2008,61200
39169,pop2008,114156
39171,pop2008,38109
39173,pop2008,124989
39175,pop2008,22409
40001,pop2008,21857
40003,pop2008,5565
40005,pop2008,14573
40007,pop2008,5242
40009,pop2008,21494
40011,pop2008,12668
40013,pop2008,40463
40015,pop2008,29329
40017,pop2008,106755
40019,pop2008,47716
40021,pop2008,45667
40023,pop2008,14885
40025,pop2008,2585
40027,pop2008,240568
40029,pop2008,5672
40031,pop2008,112249
40033,pop2008,6267
40035,pop2008,15101
40037,pop2008,69514
40039,pop2008,26272
40041,pop2008,40463
40043,pop2008,4416
40045,pop2008,3877
40047,pop2008,58053
40049,pop2008,27128
40051,pop2008,51099
40053,pop2008,4448
40055,pop2008,5820
40057,pop2008,2834
40059,pop2008,3385
40061,pop2008,12266
40063,pop2008,13630
40065,pop2008,25336
40067,pop2008,6231
40069,pop2008,10428
40071,pop2008,45886
40073,pop2008,14264
40075,pop2008,9246
40077,pop2008,10576
40079,pop2008,49806
40081,pop2008,32070
40083,pop2008,38424
40085,pop2008,9097
40087,pop2008,32487
40089,pop2008,33489
40091,pop2008,19629
40093,pop2008,7132
40095,pop2008,14958
40097,pop2008,40084
40099,pop2008,12787
40101,pop2008,70750
40103,pop2008,11000
40105,pop2008,10725
40107,pop2008,11107
40109,pop2008,706116
40111,pop2008,39100
40113,pop2008,45203
40115,pop2008,31644
40117,pop2008,16310
40119,pop2008,78733
40121,pop2008,44776
40123,pop2008,36948
40125,pop2008,69464
40127,pop2008,11672
40129,pop2008,3370
40131,pop2008,84464
40133,pop2008,24110
40135,pop2008,41089
40137,pop2008,43351
40139,pop2008,20573
40141,pop2008,7928
40143,pop2008,592406
40145,pop2008,69040
40147,pop2008,50556
40149,pop2008,11691
40151,pop2008,8379
40153,pop2008,19729
41001,pop2008,16051
41003,pop2008,81775
41005,pop2008,381229
41007,pop2008,37093
41009,pop2008,49339
41011,pop2008,62970
41013,pop2008,22892
41015,pop2008,21235
41017,pop2008,157730
41019,pop2008,103529
41021,pop2008,1698
41023,pop2008,6864
41025,pop2008,6761
41027,pop2008,21469
41029,pop2008,200298
41031,pop2008,20375
41033,pop2008,81174
41035,pop2008,66543
41037,pop2008,7203
41039,pop2008,348425
41041,pop2008,46138
41043,pop2008,115369
41045,pop2008,30832
41047,pop2008,313677
41049,pop2008,11326
41051,pop2008,712539
41053,pop2008,76884
41055,pop2008,1664
41057,pop2008,24907
41059,pop2008,72787
41061,pop2008,25073
41063,pop2008,6843
41065,pop2008,23820
41067,pop2008,527168
41069,pop2008,1371
41071,pop2008,97940
42001,pop2008,101943
42003,pop2008,1218227
42005,pop2008,68449
42007,pop2008,172396
42009,pop2008,49799
42011,pop2008,404771
42013,pop2008,125923
42015,pop2008,61209
42017,pop2008,623562
42019,pop2008,183663
42021,pop2008,144488
42023,pop2008,5267
42025,pop2008,63623
42027,pop2008,145550
42029,pop2008,493281
42031,pop2008,39753
42033,pop2008,82574
42035,pop2008,36992
42037,pop2008,65060
42039,pop2008,88524
42041,pop2008,230329
42043,pop2008,258222
42045,pop2008,556251
42047,pop2008,32274
42049,pop2008,279647
42051,pop2008,143289
42053,pop2008,6808
42055,pop2008,143787
42057,pop2008,14938
42059,pop2008,39380
42061,pop2008,45515
42063,pop2008,87557
42065,pop2008,44920
42067,pop2008,23095
42069,pop2008,209292
42071,pop2008,503807
42073,pop2008,90555
42075,pop2008,129302
42077,pop2008,341184
42079,pop2008,312138
42081,pop2008,116666
42083,pop2008,43436
42085,pop2008,116660
42087,pop2008,45973
42089,pop2008,165540
42091,pop2008,778452
42093,pop2008,17702
42095,pop2008,296965
42097,pop2008,91220
42099,pop2008,45251
42101,pop2008,1540351
42103,pop2008,59975
42105,pop2008,16868
42107,pop2008,147154
42109,pop2008,38473
42111,pop2008,77302
42113,pop2008,6151
42115,pop2008,40895
42117,pop2008,40791
42119,pop2008,43626
42121,pop2008,54505
42123,pop2008,40776
42125,pop2008,206740
42127,pop2008,51268
42129,pop2008,362627
42131,pop2008,27891
42133,pop2008,425766
44001,pop2008,49878
44003,pop2008,168635
44005,pop2008,80699
44007,pop2008,627437
44009,pop2008,126853
45001,pop2008,25236
45003,pop2008,154601
45005,pop2008,10407
45007,pop2008,182937
45009,pop2008,15185
45011,pop2008,22896
45013,pop2008,152164
45015,pop2008,169586
45017,pop2008,14642
45019,pop2008,349778
45021,pop2008,54629
45023,pop2008,32732
45025,pop2008,43072
45027,pop2008,33104
45029,pop2008,39349
45031,pop2008,66863
45033,pop2008,30778
45035,pop2008,127830
45037,pop2008,25588
45039,pop2008,23458
45041,pop2008,133368
45043,pop2008,60753
45045,pop2008,442635
45047,pop2008,69087
45049,pop2008,20996
45051,pop2008,258790
45053,pop2008,22746
45055,pop2008,59309
45057,pop2008,75872
45059,pop2008,69938
45061,pop2008,20005
45063,pop2008,249744
45065,pop2008,10137
45067,pop2008,33967
45069,pop2008,28685
45071,pop2008,38371
45073,pop2008,71093
45075,pop2008,90601
45077,pop2008,117525
45079,pop2008,366432
45081,pop2008,18973
45083,pop2008,282520
45085,pop2008,104313
45087,pop2008,27644
45089,pop2008,34909
45091,pop2008,220032
46003,pop2008,2886
46005,pop2008,15946
46007,pop2008,3367
46009,pop2008,7008
46011,pop2008,29854
46013,pop2008,35024
46015,pop2008,5204
46017,pop2008,2136
46019,pop2008,9603
46021,pop2008,1355
46023,pop2008,8925
46025,pop2008,3477
46027,pop2008,13597
46029,pop2008,26223
46031,pop2008,4120
46033,pop2008,7917
46035,pop2008,18898
46037,pop2008,5525
46039,pop2008,4233
46041,pop2008,5915
46043,pop2008,2968
46045,pop2008,3967
46047,pop2008,7167
46049,pop2008,2276
46051,pop2008,7110
46053,pop2008,4022
46055,pop2008,1786
46057,pop2008,5657
46059,pop2008,3259
46061,pop2008,3584
46063,pop2008,1139
46065,pop2008,16793
46067,pop2008,7190
46069,pop2008,1395
46071,pop2008,2660
46073,pop2008,1961
46075,pop2008,1015
46077,pop2008,5307
46079,pop2008,11841
46081,pop2008,23362
46083,pop2008,39685
46085,pop2008,3809
46087,pop2008,5640
46089,pop2008,2485
46091,pop2008,4237
46093,pop2008,23852
46095,pop2008,2007
46097,pop2008,2393
46099,pop2008,179862
46101,pop2008,6438
46103,pop2008,98845
46105,pop2008,2900
46107,pop2008,2110
46109,pop2008,9951
46111,pop2008,2444
46113,pop2008,13641
46115,pop2008,6563
46117,pop2008,2762
46119,pop2008,1362
46121,pop2008,10096
46123,pop2008,5603
46125,pop2008,8316
46127,pop2008,14189
46129,pop2008,5258
46135,pop2008,21883
46137,pop2008,2529
47001,pop2008,74182
47003,pop2008,45384
47005,pop2008,16071
47007,pop2008,13114
47009,pop2008,121622
47011,pop2008,96644
47013,pop2008,40781
47015,pop2008,13834
47017,pop2008,28658
47019,pop2008,59172
47021,pop2008,39532
47023,pop2008,16284
47025,pop2008,31289
47027,pop2008,7895
47029,pop2008,35804
47031,pop2008,52173
47033,pop2008,14460
47035,pop2008,53765
47037,pop2008,628207
47039,pop2008,11537
47041,pop2008,18898
47043,pop2008,47915
47045,pop2008,37722
47047,pop2008,38229
47049,pop2008,17624
47051,pop2008,41189
47053,pop2008,49148
47055,pop2008,29174
47057,pop2008,22741
47059,pop2008,66090
47061,pop2008,14243
47063,pop2008,62515
47065,pop2008,334123
47067,pop2008,6607
47069,pop2008,27803
47071,pop2008,26255
47073,pop2008,57459
47075,pop2008,19030
47077,pop2008,26981
47079,pop2008,31751
47081,pop2008,23877
47083,pop2008,8123
47085,pop2008,18221
47087,pop2008,10934
47089,pop2008,51323
47091,pop2008,18063
47093,pop2008,431072
47095,pop2008,7338
47097,pop2008,26602
47099,pop2008,41060
47101,pop2008,11510
47103,pop2008,33156
47105,pop2008,46216
47107,pop2008,52574
47109,pop2008,25630
47111,pop2008,22007
47113,pop2008,96724
47115,pop2008,28078
47117,pop2008,30015
47119,pop2008,82727
47121,pop2008,11931
47123,pop2008,45670
47125,pop2008,155495
47127,pop2008,6114
47129,pop2008,19568
47131,pop2008,31565
47133,pop2008,20921
47135,pop2008,7774
47137,pop2008,4828
47139,pop2008,15770
47141,pop2008,71369
47143,pop2008,31069
47145,pop2008,53473
47147,pop2008,65424
47149,pop2008,250366
47151,pop2008,21944
47153,pop2008,13672
47155,pop2008,85361
47157,pop2008,919137
47159,pop2008,19130
47161,pop2008,13257
47163,pop2008,154039
47165,pop2008,155704
47167,pop2008,58841
47169,pop2008,7816
47171,pop2008,17737
47173,pop2008,19118
47175,pop2008,5488
47177,pop2008,40162
47179,pop2008,118874
47181,pop2008,16519
47183,pop2008,33379
47185,pop2008,25230
47187,pop2008,172314
47189,pop2008,110242
48001,pop2008,56709
48003,pop2008,13662
48005,pop2008,82841
48007,pop2008,24549
48009,pop2008,8973
48011,pop2008,2084
48013,pop2008,43925
48015,pop2008,27032
48017,pop2008,6289
48019,pop2008,20501
48021,pop2008,73436
48023,pop2008,3723
48025,pop2008,32325
48027,pop2008,285598
48029,pop2008,1621304
48031,pop2008,9082
48033,pop2008,599
48035,pop2008,17604
48037,pop2008,92655
48039,pop2008,301228
48041,pop2008,174864
48043,pop2008,9280
48045,pop2008,1469
48047,pop2008,7413
48049,pop2008,38106
48051,pop2008,16566
48053,pop2008,44583
48055,pop2008,37533
48057,pop2008,20453
48059,pop2008,13342
48061,pop2008,389164
48063,pop2008,12673
48065,pop2008,6164
48067,pop2008,29237
48069,pop2008,7118
48071,pop2008,29366
48073,pop2008,48235
48075,pop2008,7562
48077,pop2008,10933
48079,pop2008,2979
48081,pop2008,3356
48083,pop2008,8578
48085,pop2008,763438
48087,pop2008,3010
48089,pop2008,20672
48091,pop2008,110119
48093,pop2008,13478
48095,pop2008,3616
48097,pop2008,38430
48099,pop2008,73062
48101,pop2008,1566
48103,pop2008,4021
48105,pop2008,3792
48107,pop2008,6210
48109,pop2008,2435
48111,pop2008,6265
48113,pop2008,2411921
48115,pop2008,13735
48117,pop2008,18420
48119,pop2008,5455
48121,pop2008,637516
48123,pop2008,19626
48125,pop2008,2416
48127,pop2008,9739
48129,pop2008,3715
48131,pop2008,12026
48133,pop2008,18212
48135,pop2008,131180
48137,pop2008,1944
48139,pop2008,147909
48141,pop2008,738416
48143,pop2008,35793
48145,pop2008,16794
48147,pop2008,33018
48149,pop2008,22805
48151,pop2008,3907
48153,pop2008,6493
48155,pop2008,1360
48157,pop2008,532609
48159,pop2008,10856
48161,pop2008,19077
48163,pop2008,16138
48165,pop2008,15071
48167,pop2008,288489
48169,pop2008,4659
48171,pop2008,23872
48173,pop2008,1211
48175,pop2008,7029
48177,pop2008,19498
48179,pop2008,22101
48181,pop2008,118786
48183,pop2008,117665
48185,pop2008,25946
48187,pop2008,117341
48189,pop2008,35179
48191,pop2008,3376
48193,pop2008,8082
48195,pop2008,5345
48197,pop2008,4011
48199,pop2008,52405
48201,pop2008,3980602
48203,pop2008,63775
48205,pop2008,4905
48207,pop2008,5090
48209,pop2008,149424
48211,pop2008,3410
48213,pop2008,78757
48215,pop2008,721275
48217,pop2008,35681
48219,pop2008,22278
48221,pop2008,50724
48223,pop2008,34145
48225,pop2008,22531
48227,pop2008,32597
48229,pop2008,3086
48231,pop2008,82271
48233,pop2008,21411
48235,pop2008,1707
48237,pop2008,8601
48239,pop2008,14105
48241,pop2008,34294
48243,pop2008,2247
48245,pop2008,242201
48247,pop2008,4960
48249,pop2008,40963
48251,pop2008,153889
48253,pop2008,19066
48255,pop2008,15076
48257,pop2008,100399
48259,pop2008,32923
48261,pop2008,383
48263,pop2008,707
48265,pop2008,47928
48267,pop2008,4431
48269,pop2008,281
48271,pop2008,3243
48273,pop2008,30729
48275,pop2008,3357
48277,pop2008,48961
48279,pop2008,13532
48281,pop2008,20909
48283,pop2008,5818
48285,pop2008,18539
48287,pop2008,16224
48289,pop2008,16843
48291,pop2008,75335
48293,pop2008,22262
48295,pop2008,2986
48297,pop2008,11201
48299,pop2008,18297
48301,pop2008,40
48303,pop2008,265372
48305,pop2008,5701
48307,pop2008,7873
48309,pop2008,230849
48311,pop2008,840
48313,pop2008,13228
48315,pop2008,10421
48317,pop2008,4474
48319,pop2008,3885
48321,pop2008,37038
48323,pop2008,51833
48325,pop2008,44228
48327,pop2008,2125
48329,pop2008,129159
48331,pop2008,24846
48333,pop2008,4991
48335,pop2008,9241
48337,pop2008,19640
48339,pop2008,431238
48341,pop2008,20200
48343,pop2008,12821
48345,pop2008,1270
48347,pop2008,63351
48349,pop2008,49034
48351,pop2008,13726
48353,pop2008,14909
48355,pop2008,320319
48357,pop2008,9589
48359,pop2008,2082
48361,pop2008,82871
48363,pop2008,27532
48365,pop2008,23186
48367,pop2008,112054
48369,pop2008,9284
48371,pop2008,15887
48373,pop2008,46604
48375,pop2008,121143
48377,pop2008,7527
48379,pop2008,11269
48381,pop2008,114291
48383,pop2008,3022
48385,pop2008,2927
48387,pop2008,12918
48389,pop2008,11011
48391,pop2008,7306
48393,pop2008,856
48395,pop2008,15710
48397,pop2008,77775
48399,pop2008,10250
48401,pop2008,48949
48403,pop2008,10114
48405,pop2008,8631
48407,pop2008,24836
48409,pop2008,68338
48411,pop2008,5849
48413,pop2008,2731
48415,pop2008,16022
48417,pop2008,3045
48419,pop2008,26505
48421,pop2008,2941
48423,pop2008,201160
48425,pop2008,7906
48427,pop2008,61552
48429,pop2008,9520
48431,pop2008,1249
48433,pop2008,1384
48435,pop2008,4311
48437,pop2008,7555
48439,pop2008,1749974
48441,pop2008,126651
48443,pop2008,919
48445,pop2008,12083
48447,pop2008,1596
48449,pop2008,29637
48451,pop2008,107445
48453,pop2008,998561
48455,pop2008,13934
48457,pop2008,20467
48459,pop2008,37882
48461,pop2008,3067
48463,pop2008,26611
48465,pop2008,47705
48467,pop2008,52130
48469,pop2008,86774
48471,pop2008,63554
48473,pop2008,35970
48475,pop2008,10454
48477,pop2008,32412
48479,pop2008,235937
48481,pop2008,40863
48483,pop2008,4775
48485,pop2008,127701
48487,pop2008,13512
48489,pop2008,20382
48491,pop2008,395146
48493,pop2008,40350
48495,pop2008,6734
48497,pop2008,58484
48499,pop2008,42757
48501,pop2008,7590
48503,pop2008,17621
48505,pop2008,13827
48507,pop2008,11729
49001,pop2008,6182
49003,pop2008,49059
49005,pop2008,111873
49007,pop2008,19605
49009,pop2008,912
49011,pop2008,295061
49013,pop2008,16926
49015,pop2008,10470
49017,pop2008,4600
49019,pop2008,9598
49021,pop2008,44194
49023,pop2008,9999
49025,pop2008,6541
49027,pop2008,12095
49029,pop2008,8744
49031,pop2008,1406
49033,pop2008,2141
49035,pop2008,1018527
49037,pop2008,14868
49039,pop2008,25514
49041,pop2008,19961
49043,pop2008,36208
49045,pop2008,56865
49047,pop2008,29834
49049,pop2008,529755
49051,pop2008,20976
49053,pop2008,135678
49055,pop2008,2558
49057,pop2008,227193
50001,pop2008,36751
50003,pop2008,36446
50005,pop2008,30256
50007,pop2008,151367
50009,pop2008,6459
50011,pop2008,47985
50013,pop2008,7676
50015,pop2008,25695
50017,pop2008,28936
50019,pop2008,27265
50021,pop2008,63214
50023,pop2008,58677
50025,pop2008,43559
50027,pop2008,56763
51001,pop2008,38395
51003,pop2008,94287
51005,pop2008,16319
51007,pop2008,12831
51009,pop2008,32449
51011,pop2008,14529
51013,pop2008,210196
51015,pop2008,71799
51017,pop2008,4572
51019,pop2008,66465
51021,pop2008,6811
51023,pop2008,32579
51025,pop2008,17762
51027,pop2008,23090
51029,pop2008,15960
51031,pop2008,52874
51033,pop2008,27699
51035,pop2008,29164
51036,pop2008,7213
51037,pop2008,12174
51041,pop2008,303852
51043,pop2008,14562
51045,pop2008,5052
51047,pop2008,46264
51049,pop2008,9636
51051,pop2008,16176
51053,pop2008,26299
51057,pop2008,11007
51059,pop2008,1019402
51061,pop2008,67240
51063,pop2008,14937
51065,pop2008,25584
51067,pop2008,51732
51069,pop2008,73769
51071,pop2008,17237
51073,pop2008,38693
51075,pop2008,20995
51077,pop2008,16003
51079,pop2008,18197
51081,pop2008,11973
51083,pop2008,35370
51085,pop2008,99583
51087,pop2008,292693
51089,pop2008,55392
51091,pop2008,2374
51093,pop2008,35553
51095,pop2008,62410
51097,pop2008,6820
51099,pop2008,23165
51101,pop2008,15987
51103,pop2008,11382
51105,pop2008,25090
51107,pop2008,290121
51109,pop2008,32621
51111,pop2008,12860
51113,pop2008,13650
51115,pop2008,9050
51117,pop2008,32030
51119,pop2008,10691
51121,pop2008,90158
51125,pop2008,15326
51127,pop2008,17731
51131,pop2008,13457
51133,pop2008,12991
51135,pop2008,15839
51137,pop2008,33214
51139,pop2008,24159
51141,pop2008,18723
51143,pop2008,61655
51145,pop2008,27674
51147,pop2008,22150
51149,pop2008,36473
51153,pop2008,366092
51155,pop2008,35012
51157,pop2008,7170
51159,pop2008,9117
51161,pop2008,90449
51163,pop2008,21438
51165,pop2008,74428
51167,pop2008,29006
51169,pop2008,22738
51171,pop2008,40984
51173,pop2008,31857
51175,pop2008,18582
51177,pop2008,120015
51179,pop2008,122090
51181,pop2008,7096
51183,pop2008,12135
51185,pop2008,44874
51187,pop2008,36695
51191,pop2008,52927
51193,pop2008,17564
51195,pop2008,41723
51197,pop2008,28743
51199,pop2008,61399
51510,pop2008,144579
51515,pop2008,6315
51520,pop2008,17516
51530,pop2008,6259
51540,pop2008,41618
51550,pop2008,220319
51570,pop2008,17689
51580,pop2008,6183
51590,pop2008,44595
51595,pop2008,5625
51600,pop2008,24066
51610,pop2008,11358
51620,pop2008,8830
51630,pop2008,22717
51640,pop2008,6823
51650,pop2008,145256
51660,pop2008,44342
51670,pop2008,23206
51678,pop2008,6883
51680,pop2008,72947
51683,pop2008,34656
51685,pop2008,11410
51690,pop2008,14641
51700,pop2008,193212
51710,pop2008,234653
51720,pop2008,3699
51730,pop2008,33111
51735,pop2008,11797
51740,pop2008,99542
51750,pop2008,16114
51760,pop2008,202867
51770,pop2008,93734
51775,pop2008,25374
51790,pop2008,23899
51800,pop2008,82420
51810,pop2008,432228
51820,pop2008,22011
51830,pop2008,12437
51840,pop2008,26189
53001,pop2008,17257
53003,pop2008,21385
53005,pop2008,164020
53007,pop2008,71308
53009,pop2008,70937
53011,pop2008,424666
53013,pop2008,3970
53015,pop2008,101537
53017,pop2008,36993
53019,pop2008,7393
53021,pop2008,73186
53023,pop2008,2117
53025,pop2008,85616
53027,pop2008,71447
53029,pop2008,80847
53031,pop2008,29592
53033,pop2008,1884242
53035,pop2008,239865
53037,pop2008,39151
53039,pop2008,20391
53041,pop2008,74362
53043,pop2008,10322
53045,pop2008,57717
53047,pop2008,40115
53049,pop2008,21358
53051,pop2008,12948
53053,pop2008,787099
53055,pop2008,15462
53057,pop2008,118373
53059,pop2008,10864
53061,pop2008,685296
53063,pop2008,462408
53065,pop2008,42183
53067,pop2008,245571
53069,pop2008,4058
53071,pop2008,58149
53073,pop2008,196960
53075,pop2008,42027
53077,pop2008,234881
54001,pop2008,15612
54003,pop2008,102336
54005,pop2008,24780
54007,pop2008,14551
54009,pop2008,23541
54011,pop2008,94506
54013,pop2008,7225
54015,pop2008,10043
54017,pop2008,7212
54019,pop2008,46284
54021,pop2008,6881
54023,pop2008,11921
54025,pop2008,34705
54027,pop2008,22662
54029,pop2008,29899
54031,pop2008,13513
54033,pop2008,68598
54035,pop2008,28172
54037,pop2008,51935
54039,pop2008,190908
54041,pop2008,17293
54043,pop2008,22159
54045,pop2008,35454
54047,pop2008,22602
54049,pop2008,56538
54051,pop2008,32844
54053,pop2008,25611
54055,pop2008,61630
54057,pop2008,27114
54059,pop2008,26344
54061,pop2008,88601
54063,pop2008,13762
54065,pop2008,16492
54067,pop2008,26017
54069,pop2008,44079
54071,pop2008,7486
54073,pop2008,7441
54075,pop2008,8508
54077,pop2008,30330
54079,pop2008,55441
54081,pop2008,78730
54083,pop2008,28402
54085,pop2008,10265
54087,pop2008,14956
54089,pop2008,13025
54091,pop2008,16289
54093,pop2008,6840
54095,pop2008,8869
54097,pop2008,23605
